OrderDate,Sales,Quantity,Category,year,month,day,day_of_week,day_of_year,quarter,week_of_year,is_weekend,is_month_start,is_month_end,is_quarter_start,is_quarter_end,is_year_start,is_year_end,rolling_mean_7,rolling_std_7,rolling_min_7,rolling_max_7,rolling_mean_14,rolling_std_14,rolling_min_14,rolling_max_14,rolling_mean_30,rolling_std_30,rolling_min_30,rolling_max_30,rolling_mean_90,rolling_std_90,rolling_min_90,rolling_max_90,rolling_mean_365,rolling_std_365,rolling_min_365,rolling_max_365,lag_1,lag_7,lag_14,lag_30,lag_365,diff_1,diff_7,diff_30,pct_change_1,pct_change_7,monthly_avg,monthly_seasonality,dow_avg,dow_seasonality,quarter_avg,quarter_seasonality,is_new_year,is_valentine_day,is_independence_day,is_black_friday,is_cyber_monday,is_christmas,is_boxing_day,trend_7,trend_30,trend_90
2020-01-11,490.10533429081244,6,Home,2020,1,11,5,11,1,2,1,0,0,0,0,0,0,511.5901756688714,20.28944399258029,490.10533429081244,547.8885381133724,511.7138425511329,19.568284866812448,487.09638232385225,547.8885381133724,511.7138425511329,19.568284866812448,487.09638232385225,547.8885381133724,511.7138425511329,19.568284866812448,487.09638232385225,547.8885381133724,511.7138425511329,19.568284866812448,487.09638232385225,547.8885381133724,520.8262857245404,523.6198205746347,487.09638232385225,487.09638232385225,487.09638232385225,-30.720951433727976,-33.51448628382224,61.47549242251432,-0.05898502490324764,-0.06400538132235434,550.1772067726174,0.8908135912699748,550.8747047929475,0.8896856746859314,571.8025639948344,0.8571233574218752,0,0,0,0,0,0,0,-4.759002953833725,-0.9030871929425803,-0.9030871929425803
2020-01-12,507.62438437379274,1,Home,2020,1,12,6,12,1,2,1,0,0,0,0,0,0,505.83815370607437,12.493500396796925,490.10533429081244,520.8262857245404,511.3730543696879,18.694937952329802,487.09638232385225,547.8885381133724,511.3730543696879,18.694937952329802,487.09638232385225,547.8885381133724,511.3730543696879,18.694937952329802,487.09638232385225,547.8885381133724,511.3730543696879,18.694937952329802,487.09638232385225,547.8885381133724,490.10533429081244,547.8885381133724,487.09638232385225,487.09638232385225,487.09638232385225,17.5190500829803,-40.26415373957968,61.47549242251432,0.0357454793025882,-0.07348968072635242,550.1772067726174,0.92265615005918,549.7920113104401,0.9233025817173252,571.8025639948344,0.8877616426543637,0,0,0,0,0,0,0,0.0015711851937031235,-0.8519693090842996,-0.8519693090842996
2020-01-13,485.61316995175605,12,Food,2020,1,13,0,13,1,3,0,0,0,0,0,0,0,503.84266781309987,14.597697926868168,485.61316995175605,520.8262857245404,509.39152479907773,19.272249972373164,485.61316995175605,547.8885381133724,509.39152479907773,19.272249972373164,485.61316995175605,547.8885381133724,509.39152479907773,19.272249972373164,485.61316995175605,547.8885381133724,509.39152479907773,19.272249972373164,485.61316995175605,547.8885381133724,507.62438437379274,499.5815712025773,487.09638232385225,487.09638232385225,487.09638232385225,-22.011214422036687,-13.968401250821273,61.47549242251432,-0.043361223573193386,-0.027960201208377167,550.1772067726174,0.8826486504552821,550.1887772422092,0.8826300883548281,571.8025639948344,0.8492672115875224,0,0,0,0,0,0,0,-3.059188860411396,-1.518631415970582,-1.518631415970582
2020-01-14,510.30566452745177,11,Clothing,2020,1,14,1,14,1,3,0,0,0,0,0,0,0,502.88064328818575,13.782134228337597,485.61316995175605,520.8262857245404,509.4568204939616,18.517790593467875,485.61316995175605,547.8885381133724,509.4568204939616,18.517790593467875,485.61316995175605,547.8885381133724,509.4568204939616,18.517790593467875,485.61316995175605,547.8885381133724,509.4568204939616,18.517790593467875,485.61316995175605,547.8885381133724,485.61316995175605,517.0398362018502,487.09638232385225,487.09638232385225,487.09638232385225,24.69249457569572,-6.734171674398453,61.47549242251432,0.050848074359574724,-0.01302447355675218,550.1772067726174,0.9275296346670105,547.0658702314385,0.9328047888982,571.8025639948344,0.8924508139134735,0,0,0,0,0,0,0,-0.48141515690935166,-1.1887868548229228,-1.1887868548229228
2020-01-15,503.4347013489711,12,Food,2020,1,15,2,15,1,3,0,0,0,0,0,0,0,504.6510680193692,12.766424635360538,485.61316995175605,520.8262857245404,510.6238432814701,17.486304362274137,485.61316995175605,547.8885381133724,509.0553458842956,17.911806922269413,485.61316995175605,547.8885381133724,509.0553458842956,17.911806922269413,485.61316995175605,547.8885381133724,509.0553458842956,17.911806922269413,485.61316995175605,547.8885381133724,510.30566452745177,491.0417282306874,487.09638232385225,487.09638232385225,487.09638232385225,-6.870963178480679,12.392973118283692,61.47549242251432,-0.0134644070330735,0.02523812622389099,550.1772067726174,0.9150409981306159,551.2167183708458,0.9133153688146239,571.8025639948344,0.8804344928979447,0,0,0,0,0,0,0,-2.11332537289641,-1.1164422981683877,-1.1164422981683877
2020-01-16,482.83688782099324,9,Home,2020,1,16,3,16,1,3,0,0,0,0,0,0,0,500.1066325769025,14.19652201143044,482.83688782099324,520.8262857245404,506.92548464965654,17.497521995695728,482.83688782099324,547.8885381133724,507.41669225533917,18.504241230693193,482.83688782099324,547.8885381133724,507.41669225533917,18.504241230693193,482.83688782099324,547.8885381133724,507.41669225533917,18.504241230693193,482.83688782099324,547.8885381133724,503.4347013489711,514.6479359182597,534.6139086663829,487.09638232385225,487.09638232385225,-20.59781352797785,-31.81104809726645,61.47549242251432,-0.04091456840933949,-0.06181128083319254,550.1772067726174,0.8776024906152506,549.38646720019,0.8788656360663275,571.8025639948344,0.8444118956083297,0,0,0,0,0,0,0,-3.022434980023756,-1.497771408711518,-1.497771408711518
2020-01-17,491.6180017650592,12,Clothing,2020,1,17,4,17,1,3,0,0,0,0,0,0,0,495.934020582691,11.031208862796728,482.83688782099324,510.30566452745177,506.1559900031971,17.94347898954245,482.83688782099324,547.8885381133724,506.4873575206168,18.321811629563285,482.83688782099324,547.8885381133724,506.4873575206168,18.321811629563285,482.83688782099324,547.8885381133724,506.4873575206168,18.321811629563285,482.83688782099324,547.8885381133724,482.83688782099324,520.8262857245404,502.3909268154923,487.09638232385225,487.09638232385225,8.781113944065964,-29.208283959481207,61.47549242251432,0.018186501830244284,-0.056080664052599594,550.1772067726174,0.8935630099170518,552.3166848484436,0.8901016651522271,571.8025639948344,0.8597687940932907,0,0,0,0,0,0,0,-0.9719806887729874,-1.5579210855003824,-1.5579210855003824
2020-01-18,505.722244428904,17,Clothing,2020,1,18,5,18,1,3,1,0,0,0,0,0,0,498.16500774527543,11.233284099681835,482.83688782099324,510.30566452745177,504.8775917070734,17.22679537003073,482.83688782099324,547.8885381133724,506.44485123774393,17.77568295727226,482.83688782099324,547.8885381133724,506.44485123774393,17.77568295727226,482.83688782099324,547.8885381133724,506.44485123774393,17.77568295727226,482.83688782099324,547.8885381133724,491.6180017650592,490.10533429081244,523.6198205746347,487.09638232385225,487.09638232385225,14.104242663844786,15.616910138091555,61.47549242251432,0.028689434913299117,0.031864395356335784,550.1772067726174,0.9191988277309986,550.8747047929475,0.9180349707669923,571.8025639948344,0.8844350749519158,0,0,0,0,0,0,0,-0.7559118898042303,-1.325356582381249,-1.325356582381249
2020-01-19,487.9215749846842,5,Home,2020,1,19,6,19,1,3,1,0,0,0,0,0,0,495.3503206896885,10.932450899038983,482.83688782099324,510.30566452745177,500.5942371978814,12.522648570233581,482.83688782099324,520.8262857245404,505.469941961267,17.789863885954404,482.83688782099324,547.8885381133724,505.469941961267,17.789863885954404,482.83688782099324,547.8885381133724,505.469941961267,17.789863885954404,482.83688782099324,547.8885381133724,505.722244428904,507.62438437379274,547.8885381133724,487.09638232385225,487.09638232385225,-17.800669444219807,-19.702809389108552,61.47549242251432,-0.035198509933692,-0.03881375677690113,550.1772067726174,0.886844398662071,549.7920113104401,0.887465739879064,571.8025639948344,0.853304278180515,0,0,0,0,0,0,0,-0.5020830243651082,-1.4190258779671099,-1.4190258779671099
2020-01-20,492.5160544415612,12,Food,2020,1,20,0,20,1,4,0,0,0,0,0,0,0,496.33644704537494,10.194154700168346,482.83688782099324,510.30566452745177,500.08955742923735,12.707608788676458,482.83688782099324,520.8262857245404,504.82224758528173,17.555985138128605,482.83688782099324,547.8885381133724,504.82224758528173,17.555985138128605,482.83688782099324,547.8885381133724,504.82224758528173,17.555985138128605,482.83688782099324,547.8885381133724,487.9215749846842,485.61316995175605,499.5815712025773,487.09638232385225,487.09638232385225,4.594479456877025,6.90288448980516,61.47549242251432,0.009416430206065973,0.014214780234421909,550.1772067726174,0.8951953070457129,550.1887772422092,0.8951764810890803,571.8025639948344,0.8613393583605393,0,0,0,0,0,0,0,-2.196775942083383,-1.4013634313961778,-1.4013634313961778
2020-01-21,515.7788084934394,3,Home,2020,1,21,1,21,1,4,0,0,0,0,0,0,0,497.1183247548018,11.562235889984827,482.83688782099324,515.7788084934394,499.99948402149374,12.582069776110686,482.83688782099324,520.8262857245404,505.34398858090833,17.27768706912323,482.83688782099324,547.8885381133724,505.34398858090833,17.27768706912323,482.83688782099324,547.8885381133724,505.34398858090833,17.27768706912323,482.83688782099324,547.8885381133724,492.5160544415612,510.30566452745177,517.0398362018502,487.09638232385225,487.09638232385225,23.262754051878233,5.473143965987674,61.47549242251432,0.04723247870215053,0.01072522675415688,550.1772067726174,0.9374776003200146,547.0658702314385,0.9428093317764966,571.8025639948344,0.9020225512596275,0,0,0,0,0,0,0,1.8819367105059277,-1.0679754192167294,-1.0679754192167294
2020-01-22,501.28845239300415,12,Food,2020,1,22,2,22,1,4,0,0,0,0,0,0,0,496.81171776109215,11.394056118237758,482.83688782099324,515.7788084934394,500.73139289023067,12.316126452829312,482.83688782099324,520.8262857245404,505.1596460269127,16.883450864598657,482.83688782099324,547.8885381133724,505.1596460269127,16.883450864598657,482.83688782099324,547.8885381133724,505.1596460269127,16.883450864598657,482.83688782099324,547.8885381133724,515.7788084934394,503.4347013489711,491.0417282306874,487.09638232385225,487.09638232385225,-14.490356100435292,-2.1462489559669393,61.47549242251432,-0.028094128455491973,-0.004263212190609766,550.1772067726174,0.9111399841924777,551.2167183708458,0.9094217116004222,571.8025639948344,0.8766810138347889,0,0,0,0,0,0,0,3.231075613766086,-0.9767636394916723,-0.9767636394916723
2020-01-23,520.4236777820018,17,Food,2020,1,23,3,23,1,4,0,0,0,0,0,0,0,502.18125918409345,12.512340891258546,487.9215749846842,520.4236777820018,501.143945880498,12.900994998174077,482.83688782099324,520.8262857245404,505.8232995814818,16.79952625351072,482.83688782099324,547.8885381133724,505.8232995814818,16.79952625351072,482.83688782099324,547.8885381133724,505.8232995814818,16.79952625351072,482.83688782099324,547.8885381133724,501.28845239300415,482.83688782099324,514.6479359182597,487.09638232385225,487.09638232385225,19.135225388997696,37.586789961008606,61.47549242251432,0.038172084949596785,0.0778457299123001,550.1772067726174,0.9459200970700473,549.38646720019,0.9472815730007487,571.8025639948344,0.9101457559685892,0,0,0,0,0,0,0,3.7645241959922675,-0.6887547959129396,-0.6887547959129396
2020-01-24,528.648779192955,11,Food,2020,1,24,4,24,1,4,0,0,0,0,0,0,0,507.47137024522135,14.901914476108878,487.9215749846842,528.648779192955,501.7026954139562,13.946089262948266,482.83688782099324,528.648779192955,506.7743612319598,17.07811196762922,482.83688782099324,547.8885381133724,506.7743612319598,17.07811196762922,482.83688782099324,547.8885381133724,506.7743612319598,17.07811196762922,482.83688782099324,547.8885381133724,520.4236777820018,491.6180017650592,520.8262857245404,487.09638232385225,487.09638232385225,8.22510141095313,37.03077742789577,61.47549242251432,0.01580462565809415,0.07532429100428373,550.1772067726174,0.9608700101067075,552.3166848484436,0.957147942001551,571.8025639948344,0.9245302689359758,0,0,0,0,0,0,0,5.091293137079686,-0.3778494242886547,-0.3778494242886547
2020-01-25,542.4187898461055,5,Food,2020,1,25,5,25,1,4,1,0,0,0,0,0,0,512.7137338762502,19.825439847491353,487.9215749846842,542.4187898461055,505.4393708107628,17.223055730358105,482.83688782099324,542.4187898461055,508.2001383765257,18.17499217365033,482.83688782099324,547.8885381133724,508.2001383765257,18.17499217365033,482.83688782099324,547.8885381133724,508.2001383765257,18.17499217365033,482.83688782099324,547.8885381133724,528.648779192955,505.722244428904,490.10533429081244,487.09638232385225,487.09638232385225,13.770010653150507,36.69654541720149,61.47549242251432,0.026047559731759984,0.07256264841314564,550.1772067726174,0.9858983290894188,550.8747047929475,0.98465001958173,571.8025639948344,0.9486120263399057,0,0,0,0,0,0,0,8.585784406271921,-0.0052259188940040795,-0.0052259188940040795
2020-01-26,501.8869708178146,9,Home,2020,1,26,6,26,1,4,1,0,0,0,0,0,0,514.7087904238402,17.478531080067242,492.5160544415612,542.4187898461055,505.02955555676436,17.23532020819861,482.83688782099324,542.4187898461055,507.95732423965217,17.85077178229185,482.83688782099324,547.8885381133724,507.95732423965217,17.85077178229185,482.83688782099324,547.8885381133724,507.95732423965217,17.85077178229185,482.83688782099324,547.8885381133724,542.4187898461055,487.9215749846842,507.62438437379274,487.09638232385225,487.09638232385225,-40.5318190282909,13.965395833130401,61.47549242251432,-0.07472421639337112,0.028622214202290053,550.1772067726174,0.912227849004678,549.7920113104401,0.9128669743830765,571.8025639948344,0.8777277360103283,0,0,0,0,0,0,0,3.8840370940729656,-0.058603958322115464,-0.058603958322115464
2020-01-27,524.0663820329742,15,Clothing,2020,1,27,0,27,1,5,0,0,0,0,0,0,0,519.2159800797564,14.639205195209316,501.28845239300415,542.4187898461055,507.7762135625657,16.964937426124393,482.83688782099324,542.4187898461055,508.5539560097752,17.776542341295887,482.83688782099324,547.8885381133724,508.5539560097752,17.776542341295887,482.83688782099324,547.8885381133724,508.5539560097752,17.776542341295887,482.83688782099324,547.8885381133724,501.8869708178146,492.5160544415612,485.61316995175605,487.09638232385225,487.09638232385225,22.179411215159575,31.55032759141295,61.47549242251432,0.044192044234618644,0.06405949066408856,550.1772067726174,0.9525410624599436,550.1887772422092,0.952521030522118,571.8025639948344,0.9165163189460483,0,0,0,0,0,0,0,1.7162453404403095,0.07552470223876213,0.07552470223876213
2020-01-28,544.6338790156852,5,Electronics,2020,1,28,1,28,1,5,0,0,0,0,0,0,0,523.3381330115059,17.326032421084626,501.28845239300415,544.6338790156852,510.2282288831538,19.630107168790992,482.83688782099324,544.6338790156852,509.84252468855766,18.72946903926292,482.83688782099324,547.8885381133724,509.84252468855766,18.72946903926292,482.83688782099324,547.8885381133724,509.84252468855766,18.72946903926292,482.83688782099324,547.8885381133724,524.0663820329742,515.7788084934394,510.30566452745177,487.09638232385225,487.09638232385225,20.567496982711077,28.855070522245796,61.47549242251432,0.039245976631672175,0.05594466086446981,550.1772067726174,0.9899244667379548,547.0658702314385,0.9955544801025902,571.8025639948344,0.9524858969819512,0,0,0,0,0,0,0,3.948567142673125,0.3343122183069939,0.3343122183069939
2020-01-29,506.38862307255374,14,Clothing,2020,1,29,2,29,1,5,0,0,0,0,0,0,0,524.06672882287,16.32242785013511,501.8869708178146,544.6338790156852,510.43922329198114,19.567244396247364,482.83688782099324,544.6338790156852,509.7234246328334,18.40315322341064,482.83688782099324,547.8885381133724,509.7234246328334,18.40315322341064,482.83688782099324,547.8885381133724,509.7234246328334,18.40315322341064,482.83688782099324,547.8885381133724,544.6338790156852,501.28845239300415,503.4347013489711,487.09638232385225,487.09638232385225,-38.2452559431315,5.100170679549592,61.47549242251432,-0.07022195536614795,0.01017412361127179,550.1772067726174,0.9204100350188242,551.2167183708458,0.9186742805090192,571.8025639948344,0.8856004748371992,0,0,0,0,0,0,0,-1.017406153429111,0.27706098533143975,0.27706098533143975
2020-01-30,557.6100463188941,2,Home,2020,1,30,3,30,1,5,0,0,0,0,0,0,0,529.3790671852831,20.4648709628334,501.8869708178146,557.6100463188941,515.7801631846884,21.557151889927745,487.9215749846842,557.6100463188941,511.3196453557021,20.085695955444013,482.83688782099324,557.6100463188941,511.3196453557021,20.085695955444013,482.83688782099324,557.6100463188941,511.3196453557021,20.085695955444013,482.83688782099324,557.6100463188941,506.38862307255374,520.4236777820018,482.83688782099324,487.09638232385225,487.09638232385225,51.22142324634035,37.186368536892246,61.47549242251432,0.10115042264486562,0.07145402894690944,550.1772067726174,1.013509899067554,549.38646720019,1.0149686579388182,571.8025639948344,0.9751793371614755,0,0,0,0,0,0,0,2.0560848581637328,0.5591945782739499,0.5591945782739499
2020-01-31,548.5718747463666,15,Food,2020,1,31,4,31,1,5,0,0,1,0,0,0,0,532.2252236929135,21.694822556761046,501.8869708178146,557.6100463188941,519.8482969690674,22.01578227041824,487.9215749846842,557.6100463188941,513.3688284364526,20.656974994795966,482.83688782099324,557.6100463188941,512.5213301747558,20.850726153990966,482.83688782099324,557.6100463188941,512.5213301747558,20.850726153990966,482.83688782099324,557.6100463188941,557.6100463188941,528.648779192955,491.6180017650592,487.09638232385225,487.09638232385225,-9.038171572527517,19.9230955534116,61.47549242251432,-0.0162087674571032,0.037686827885664576,550.1772067726174,0.9970821527980958,552.3166848484436,0.9932198117528815,571.8025639948344,0.9593728820564531,0,0,0,0,0,0,0,4.008130240804352,0.6324745556581377,0.7320859901333344
2020-02-01,530.9681017050061,14,Electronics,2020,2,1,5,32,1,5,1,1,0,0,0,0,0,530.5894111013278,21.224719627302246,501.8869708178146,557.6100463188941,521.6515724887889,21.802628912265778,487.9215749846842,557.6100463188941,513.2473015377401,20.538060365830873,482.83688782099324,557.6100463188941,513.0977917850761,20.76926463569185,482.83688782099324,557.6100463188941,513.0977917850761,20.76926463569185,482.83688782099324,557.6100463188941,548.5718747463666,542.4187898461055,505.722244428904,534.6139086663829,487.09638232385225,-17.603773041360455,-11.450688141099363,-3.6458069613768203,-0.03209018517309081,-0.021110419394483215,574.4962720456928,0.9242324565311416,550.8747047929475,0.9638636447115736,571.8025639948344,0.9285864286212198,0,0,0,0,0,0,0,5.329662335413153,0.8925360488541094,0.7703439201794536
2020-02-02,511.2901416778187,19,Electronics,2020,2,2,6,33,1,5,1,0,0,0,0,0,0,531.9327212241856,19.317231888458554,506.38862307255374,557.6100463188941,523.3207558240128,19.826653102188843,492.5160544415612,557.6100463188941,513.5439420331509,20.43988285210607,482.83688782099324,557.6100463188941,513.0430145090986,20.44459092545238,482.83688782099324,557.6100463188941,513.0430145090986,20.44459092545238,482.83688782099324,557.6100463188941,530.9681017050061,501.8869708178146,487.9215749846842,502.3909268154923,487.09638232385225,-19.677960027187396,9.403170860004138,8.899214862326403,-0.03706053144058741,0.018735634528790124,574.4962720456928,0.889979910517458,549.7920113104401,0.9299701163885202,571.8025639948344,0.8941725220880002,0,0,0,0,0,0,0,-0.8384651433218469,0.8050376612395607,0.6927058196970023
2020-02-03,514.9980640125389,19,Home,2020,2,3,0,34,1,6,0,0,0,0,0,0,0,530.6372472212662,20.215869341328474,506.38862307255374,557.6100463188941,524.9266136505113,17.962535611550255,501.28845239300415,557.6100463188941,513.2565501477477,20.353758306430535,482.83688782099324,557.6100463188941,513.1005159650822,20.135233208467138,482.83688782099324,557.6100463188941,513.1005159650822,20.135233208467138,482.83688782099324,557.6100463188941,511.2901416778187,524.0663820329742,492.5160544415612,523.6198205746347,487.09638232385225,3.7079223347201378,-9.0683180204353,-8.621756562095811,0.007252090412994239,-0.01730375832400699,574.4962720456928,0.896434125294279,550.1887772422092,0.9360388368114292,571.8025639948344,0.9006571420629974,0,0,0,0,0,0,0,-3.7766554433141835,0.8839079108921184,0.6431884276058654
